date      , admin1       , admin2     , market                         , latitude    , longitude  , category             , commodity                  , unit  , priceflag, pricetype, currency, price   , usdprice
2010-09-15, Rift Valley  , Turkana    , Lodwar (Turkana)               , 3.116667    , 35.6       , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    46.29,   0.5747
2010-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    12.07,   0.1499
2010-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,  1011.66,  12.5594
2010-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  4733   ,  58.7585
2010-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3000   ,  37.2439
2010-10-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1205   ,  15.0156
2010-10-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    48.63,   0.606
2010-10-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  4533   ,  56.486
2010-10-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    14   ,   0.1745
2010-10-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,  2000   ,  24.9221
2010-10-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , pulses and nuts      , Beans (dry)                , KG    , actual   , Retail   , KES     ,    60   ,   0.7477
2010-10-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    30   ,   0.3738
2010-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    38   ,   0.4735
2010-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    16.86,   0.2101
2010-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1600   ,  19.9377
2010-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , milk and dairy       , "Milk (cow, pasteurized)"  , 500 ML, actual   , Retail   , KES     ,    34   ,   0.4237
2010-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    60.76,   0.7572
2010-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  4450   ,  55.4517
2010-10-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  2189   ,  27.2773
2010-10-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    56.62,   0.7055
2010-10-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  5200   ,  64.7975
2010-10-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    12.99,   0.1619
2010-10-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,  1037.21,  12.9248
2010-10-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  1867   ,  23.2648
2010-10-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    56.56,   0.7048
2010-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    16.3 ,   0.2028
2010-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1510   ,  18.7811
2010-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    47.77,   0.5942
2010-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  4310   ,  53.607
2010-11-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    18   ,   0.2239
2010-11-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  2100   ,  26.1194
2010-11-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , pulses and nuts      , Beans (dry)                , KG    , actual   , Retail   , KES     ,    60   ,   0.7463
2010-11-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    32   ,   0.398
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    38   ,   0.4726
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    16.99,   0.2113
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1600   ,  19.9005
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,  1505.55,  18.7257
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  2975   ,  37.0025
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , milk and dairy       , "Milk (cow, pasteurized)"  , 500 ML, actual   , Retail   , KES     ,    34   ,   0.4229
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , oil and fats         , Oil (vegetable)            , L     , actual   , Retail   , KES     ,   187   ,   2.3259
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    62.99,   0.7835
2010-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  4455   ,  55.4104
2010-11-15, North Eastern, Mandera    , Mandera                        , 3.936804    , 41.858383  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    47   ,   0.5846
2010-11-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    19.41,   0.2414
2010-11-15, Rift Valley  , Nakuru     , Nakuru                         , -0.28296    , 36.0744    , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    13.36,   0.1662
2010-11-15, Rift Valley  , Nakuru     , Nakuru                         , -0.28296    , 36.0744    , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    33.89,   0.4215
2010-11-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    12.79,   0.1591
2010-11-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1210   ,  15.0498
2010-11-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,   987.22,  12.2788
2010-11-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  1842   ,  22.9104
2010-11-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3990   ,  49.6269
2010-12-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    17.08,   0.2126
2010-12-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    48.47,   0.6033
2010-12-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3816   ,  47.4922
2010-12-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    16   ,   0.1991
2010-12-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,  1888.88,  23.5082
2010-12-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , pulses and nuts      , Beans (dry)                , KG    , actual   , Retail   , KES     ,    60   ,   0.7467
2010-12-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    32   ,   0.3983
2010-12-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    39   ,   0.4854
2010-12-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1792   ,  22.3024
2010-12-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,  1451.11,  18.0598
2010-12-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  2764   ,  34.3995
2010-12-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , oil and fats         , Oil (vegetable)            , L     , actual   , Retail   , KES     ,   192   ,   2.3895
